stock_code,corp_name,revenue,operating_profit,net_income,cash_survival_years,inventory_months,cash_flow_match,cash_to_revenue,cash_to_op_profit_x3,happy_debt_growth,sga_ratio,sga_ratio_change,current_ratio,quick_ratio,debt_ratio,cash_months,revenue_growth,gross_margin,operating_margin,net_margin,roa,roe,inventory_turnover,receivable_turnover,debt_growth,revenue_minus_debt_growth,current_assets,cash,short_term_financial,receivables,inventory,total_assets,current_liabilities,total_liabilities,total_equity,advances,cogs,gross_profit,sga,operating_cash_flow,market
069730,DSR제강,226550389881.0,28035487957.0,0.0,,3.3498931941917562,,5.465683725154551,14.722444886033914,,,,208.45214635316665,134.49874551834418,979.1457672083334,,,20.53907716620638,12.374945799795881,0.0,0.0,0.0,4.508132593346527,3.4360593392546557,,,141649926589.0,11642911339.0,739616450.0,65933200656.0,50253710420.0,258456517662.0,67953210877.0,70498495239.0,7200000000.0,,180019030483.0,46531359398.0,,,KOSPI
069960,현대백화점,4230320613000.0,377947571000.0,0.0,,3.2570447800916424,,6.648015451494574,24.803472719412362,-0.16455418280095357,51.34207774525481,-0.7489368825903568,82.55144995218694,70.33560684387795,806.8838452318362,1.5538168481174888,1.019820457855788,60.276331329688745,8.934253584433932,0.0,0.0,0.0,9.274877144104392,4.779145710768975,-0.8872594365663421,1.90707989442213,3082239468000.0,279878097000.0,1354271000.0,885162510000.0,456105299000.0,11249807365000.0,3733719359000.0,4939063585000.0,612115810000.0,479791314000.0,1680438544000.0,2549882069000.0,2171934498000.0,986166052000.0,KOSPI
070300,엑스큐어,18537408816.0,1902204247.0,233414501.0,,2.4160372976585496,15.737537077869897,53.07981169680646,172.42490667547472,-100.0,37.14484027593342,-10.78293418174291,185.40624463840217,174.90100862804266,55.89254037570678,17.147946676577043,72.48593802554983,47.40627576500873,10.261435489075314,1.2591538726735927,0.4551104096458867,0.6794133093640684,9.443732713302333,1.2078212939102337,475.8365275491258,-403.35058952357593,34643669344.0,9839505713.0,115980.0,15347807585.0,1962932389.0,51287444992.0,18685276438.0,19202051596.0,34355302992.0,0.0,9749513673.0,8787895143.0,6885690896.0,3673369364.0,KOSDAQ
070590,인티큐브,,1046982064.0,794130344.0,,0.21945392333684974,2.8030642687543494,,73.2644035374166,-53.09717546062112,,,132.5306710834084,127.26173767254983,186.29427866464633,1.9057304229032956,,,,,2.410089450933344,7.609148241988481,,,-1.625335824091942,,22669197834.0,2295358918.0,5836575.0,11294243542.0,901244164.0,32950243556.0,17104869121.0,19442641265.0,10436520866.0,861164337.0,49281096476.0,15537145827.0,14490163763.0,2225998392.0,KOSDAQ
070960,모나용평,250149769820.0,23280078165.0,0.0,,9.775604538553235,,16.664817800150956,59.68909421543316,-35.691497254698525,9.907103166967847,0.41774024622067785,85.6755884428202,38.7965707374492,183.40604209834572,20.185296370847862,-6.584757442273953,19.213559128031342,9.306455961063495,0.0,0.0,0.0,1.5194945489726248,4.926381787513894,6.497408020212543,-13.082165462486497,300870462858.0,25845910268.0,15841093100.0,50777584972.0,164626960978.0,1027782181157.0,351174083921.0,665128592847.0,362653588310.0,29843229384.0,202087095887.0,48062673933.0,24782595768.0,-20819619400.0,KOSPI
071050,한국금융지주,,2345329000000.0,2020435000000.0,,,,,46.70339783174699,,,,,,24896.538112668368,23.70833947097073,,,,,1.4838472322454188,405.45581884441873,,,24.703850968587943,,,3286045000000.0,,,,136161928000000.0,,124062437000000.0,498312000000.0,,,,1663235000000.0,,KOSPI
071090,하이스틸,256623288696.0,-3324575453.0,0.0,,2.5715807619868944,,7.056278693182476,-181.55756224111585,-65.97677116403817,9.627969953369677,,100.78787765256536,50.77381074526909,139.70803036665313,8.79472461259129,,8.332461868388991,-1.2955080849806833,0.0,0.0,0.0,5.0905594067911615,8.027870020770111,-1.5968451251682274,,101589000065.0,18108054442.0,0.0,31966547544.0,50411608664.0,261285238949.0,100794859889.0,117559955932.0,84146885203.0,924577498.0,235240251020.0,21383037676.0,24707613129.0,-3207739608.0,KOSPI
071200,인피니트헬스케어,102391971526.0,14216873921.0,26404519973.0,,0.13614454078695187,0.5185136748556637,19.464696716909273,46.72918212247447,,47.606664905970945,-5.66893089685631,554.9986505785124,553.8532562851005,164.79565985155966,4.906379412719911,6.936580863073432,61.491419451780196,13.884754545809253,25.787685869780525,10.613071287694611,80.43044381788322,228.88825285304307,4.266296607599351,7.273603182000693,-0.33702231892726164,216760085336.0,19645887109.0,284399611.0,24000199926.0,447344808.0,248792449021.0,39055966192.0,54100786785.0,32829011901.0,,39429694830.0,62962276696.0,48745402775.0,13691104684.0,KOSDAQ
071280,로체시스템즈,124870173744.0,14423291900.0,12257535043.0,,2.690204341998062,1.876335435576368,46.396178144809994,133.8921994176193,-103.05261233949471,10.294434925151744,1.3741659327458464,384.32454072095055,293.5417133996969,111.12650806410653,54.08302075691767,-21.993666807556338,21.84506504565563,11.550630120503886,9.816223262513859,7.549149486239387,55.37251164983799,5.707416556818869,6.4993882538042405,-30.152141549252757,8.15847474169642,92621872753.0,46412859120.0,11522129140.0,19212604151.0,21878580703.0,162369748610.0,24099911127.0,24599517454.0,22136498197.0,-3115909762.0,97592203067.0,27277970677.0,12854678777.0,22999247354.0,KOSDAQ
071320,지역난방공사,3998187000000.0,529624000000.0,338886000000.0,,0.03738283272530337,1.9987488417934054,0.3935783894049978,0.9903881495803312,73.84758832809712,2.70079913720894,-0.2392769713962526,51.110016060350304,50.552906029389696,314.7734670967317,1.748719705879629,11.984315620119396,15.94740316048249,13.246604023273548,8.475991743257632,4.1181932621922215,17.995928047300076,381.90724997612,5.385467192347014,-2.7306847456027885,14.715000365722185,960440000000.0,13136000000.0,2600000000.0,742403000000.0,10469000000.0,8228997000000.0,1879162000000.0,5927581000000.0,1883126000000.0,-295000000.0,3360580000000.0,637607000000.0,107983000000.0,677348000000.0,KOSPI
071670,에이테크솔루션,,611284000.0,461408000.0,,6.05295782000271,-2.4826726021222,,364.3966361516633,38.901607112465285,,,97.36769065013554,36.36012750814238,2857.8148635411562,3.0456125542681733,,,,,0.14273985010502904,5.626411532309663,,,21.802494445335356,,224243250000.0,6682495000.0,,60035846000.0,140503838000.0,323251005000.0,230305606000.0,234362281000.0,8200751000.0,53309056000.0,278549117000.0,26940943000.0,26329659000.0,-1145525000.0,KOSDAQ
071850,캐스텍코리아,155324721018.0,-6273778201.0,-21320914893.0,0.33867879062594786,3.9306490287115086,-0.704876110074157,4.648932651334485,-38.36572604075074,31.497247699999996,9.50450228994082,-0.5359150241908903,83.30088366467477,41.3609932306496,231.7186506810624,5.86955425062675,-2.0109794044724008,5.666684161615199,-4.039136951208787,-13.726671938157994,-11.605217167469156,-38.49666979653569,3.2363231422625804,5.250772878976088,-1.8237297561869683,-0.18724964828543245,95325923288.0,7220941671.0,,29581306333.0,47994194087.0,183718362055.0,114435668740.0,128334571702.0,55383790353.0,6574862385.0,146522959653.0,8801761365.0,14762841666.0,15028603553.0,KOSDAQ
071950,코아스,62229199785.0,-5680240797.0,-31264803582.0,0.023335525460330717,1.8521824377754117,0.1720153074972867,1.1724088089203766,-4.281394903688622,66.96677615369512,30.925595851288513,3.464222916513201,49.15735730091065,31.809038073239076,-338993.1459258547,0.4549275549838222,-20.169385256843103,21.79766102868906,-9.127934822599455,-50.24137171941621,-38.40224274077439,226968.1330238349,8.2847182135838,8.060314224019665,-41.691196145641605,21.521810888798502,21283722949.0,179573815.0,550006805.0,7720443404.0,7511323642.0,81414004367.0,43297126041.0,46696221103.0,-13774975.0,4105676889.0,48664689755.0,13564510030.0,19244750827.0,-5378024802.0,KOSPI
071970,HD현대마린엔진,402396221904.0,75911594792.0,0.0,,4.6825545314392105,,101.70975968423515,179.71616913877645,,6.641615604526215,-4.8870438456976,161.2336175870003,124.69663937905557,96.2948145783907,183.7681053656655,27.42364841836995,25.50650316058043,18.864887556054214,0.0,0.0,0.0,3.4401710840445525,7.395481925101175,75.54168275515444,-48.11803433678449,516174832502.0,94276230277.0,315000000000.0,54411088551.0,116969828556.0,814697175815.0,320140948412.0,325784964511.0,338320361213.0,,299759016846.0,102637205058.0,26725610266.0,,KOSPI
072130,유엔젤,61566608489.0,3419832610.0,0.0,,1.230232981199319,,12.975312652518914,77.8640443554731,314.7335960511067,34.212488684939295,-3.346191107441811,255.75422227997174,222.84786957550642,56.78512913696906,4.551079381102417,16.062867515594633,39.767176029152864,5.554687344213569,0.0,0.0,0.0,16.194243123150574,5.971845932817842,28.24388479142847,-12.181017275833838,29547969307.0,7988459941.0,,10309477033.0,3801758935.0,77650240722.0,11553267447.0,14354491893.0,25278610987.0,998827314.0,37083306916.0,24483301573.0,21063468963.0,11937374667.0,KOSPI
072470,우리산업홀딩스,705003098505.0,34240369035.0,10991765432.0,,1.530998526308696,4.121877040616236,8.659700855707234,59.43389929743884,39.20592692055816,10.568791035671108,-1.220899371422112,119.55288169246539,88.46129912078948,-1349726.9340559882,9.832383847665714,9.258915597208299,15.425559624009047,4.856768588337936,1.5591088117639025,2.155704678332882,-49731.5355156436,9.267601274658384,4.701208723947669,2.568230893019814,6.6906847041884845,292510126429.0,26368820526.0,34682338828.0,149962092709.0,76071798690.0,509891987640.0,244670075943.0,298319400408.0,-22102204.0,140056709.0,596252425194.0,108750673311.0,74510304276.0,45306705570.0,KOSDAQ
072710,농심홀딩스,858816121290.0,81116780194.0,0.0,,2.8425383670767426,,6.384393493527034,22.531384356342933,,9.01983905048779,1.4602940991990607,115.20965141272875,71.16175481798862,196.6046092623837,8.493801440745356,7.5843259776259515,18.46502506680955,9.44518601632176,0.0,0.0,0.0,5.177629484720959,4.836189406857323,30.91325734488296,-23.32893136725701,433843312649.0,43636272015.0,11193928554.0,177581159264.0,165870525078.0,1836705338851.0,376568549014.0,515757843121.0,262332528752.0,,700235509216.0,158580612074.0,77463831880.0,,KOSPI
072770,멤레이비티,,-20634456405.0,,,2.8426726687325514,,,-4.9733843570084595,,,,92.25981951625751,68.8745314875979,237.65960082453842,1.5900249462105687,,,,,,,,,10.893605134757719,,64674338008.0,3068692481.0,10000000.0,303771584.0,16393138750.0,143090006684.0,70100221686.0,95274434067.0,40088611500.0,,69201659116.0,20427710258.0,23235050406.0,,KOSDAQ
072870,메가스터디,127284905272.0,20542668813.0,27300102062.0,,0.3636235407046432,1.2533892167615297,76.3276233009632,157.64511725876372,-77.07666257524033,29.162617665211503,-1.898857505145731,97.72811216602771,96.0842809919693,5759.092934234639,31.40772512695888,-5.198084186374016,45.3017417578143,16.139124092602795,21.448027952459377,4.989298164588832,903.6078551245421,60.33311623191337,9.791734404653178,-4.899571161974462,-0.2985130243995542,125424807606.0,71153543015.0,26000000000.0,12999219547.0,2109702154.0,547173192730.0,128340561202.0,173995637596.0,3021233371.0,-1406659894.0,69622626189.0,57662279083.0,37119610270.0,34217653541.0,KOSDAQ
072950,빛샘전자,120858537424.0,8989504942.0,7555772218.0,,3.853224999817768,0.3716341334788502,41.7850628597559,187.25842398007327,,7.240042938218107,-1.4741094081880135,247.28684167045128,135.50820993110665,336.8002642142932,69.25659952515123,41.98486726198559,14.678081767417831,7.438038829199724,6.251748845422964,6.4499535685309874,77.32280303038301,3.6500285872167244,6.812406109308081,29.60799261428278,12.376874647702813,73252640997.0,6403721818.0,44097094016.0,17740947249.0,33111668727.0,117144598604.0,29622538952.0,32911197986.0,9771725703.0,,103118822478.0,17739714946.0,8750210004.0,2807982861.0,KOSDAQ
072990,에이치시티,107526581029.0,8273465990.0,6292591200.0,,0.045657698026755233,5.504898328688506,22.270263311489114,96.4789233192138,,26.02531281400332,-1.3440277706061359,72.16944432060563,71.71864618209045,114.67828733163681,10.268585882052303,13.898979302234988,33.7196577014025,7.694344887399182,5.852126181062972,3.4660575953081265,8.514335967670892,396.5358818632889,7.258107819117187,16.473555416618563,-2.574576114383575,43411480010.0,17237252725.0,6709200000.0,14814684999.0,271164820.0,181548950846.0,60152160542.0,84753947276.0,73905836273.0,,71268985968.0,36257595061.0,27984129071.0,34640074780.0,KOSDAQ
073010,케이에스피,95532762605.0,11539806552.0,6559012938.0,,4.402743711336956,0.4377463722270828,17.80421372438128,49.13097157609961,,6.4956885604344645,,143.26012304799514,76.03479040149274,362.59178289763815,32.89113428158036,,18.575111616285703,12.079423055851239,6.865720993665386,4.554503684050984,39.04437280578454,3.34734648541214,6.994575996062105,,,60819665611.0,17008857231.0,,13658120615.0,28539848809.0,144011584862.0,42454009055.0,60911317671.0,16798868740.0,,77787445321.0,17745317284.0,6205510732.0,2871184119.0,KOSDAQ
073110,엘엠에스,69574137851.0,-9620928001.0,-1989.0,12073898.886375062,5.68022790731322,11612357.825037707,34.517114587076165,-83.20397950005058,,,,131.35043966045984,82.18222333384495,299.53541703031954,,2.752993650677603,18.332632728149104,-13.82831077490918,-2.8588209087975235e-06,-1.323341938567037e-06,-7.691485541008952e-06,2.586824285126684,2.6335750415268584,-1.8990427287568525,4.652036379434455,71850199942.0,24014984885.0,,26418133812.0,26895579360.0,150301289639.0,54701149176.0,77459151590.0,25859763883.0,,56819366685.0,12754771166.0,,-23096979714.0,KOSDAQ
073240,금호타이어,4701282075494.0,575859298284.0,347392549367.0,,3.3574034898441116,2.634760654846523,12.680333669775795,34.50717074503148,,18.658084327876225,1.1464652533273458,114.20260509403941,74.04997553871513,1467.1357998934418,8.155392663220415,3.7311896035744327,30.907068520629434,12.248984192753207,7.389315165278543,6.271134691120266,154.4067143913002,5.173019186356916,4.789559923873529,-4.545196154410344,8.276385757984777,2584843412507.0,574762190002.0,21376063928.0,981568693203.0,908808165238.0,5539548526344.0,2263383931022.0,3300841208893.0,224985390523.0,,3248253603073.0,1453028472421.0,877169174137.0,915296220859.0,KOSPI
073490,LIG아큐버,186100825069.0,-1120256759.0,-1198555359.0,46.90462505620485,2.5431551660890475,7.091314545613741,30.208243140328,-1672.7650237725545,,24.16842779139952,1.254497156012576,262.43632676622843,206.7124147043702,56.60419051829818,14.998862185521782,-1.90757753059733,23.566465517140582,-0.6019622742589379,-0.6440354891256477,-0.5254190006490415,-1.1140892448570476,6.173400381111342,-19.835572865082842,-1.6704733638096108,-0.23710416678771917,141973146124.0,56217789723.0,,-9382175465.0,30145594580.0,228114201717.0,54098130344.0,60895710286.0,107581629078.0,,142243438302.0,43857386767.0,44977643526.0,-8499333051.0,KOSDAQ
073540,에프알텍,25263688167.0,919606633.0,2082136589.0,,1.9963268589193637,-0.9310951645737588,81.65726100097648,747.7702981799465,,17.580357102418315,0.45786322760654485,338.0345525379806,298.088219204549,2243.1887771180445,55.73761251282698,-15.107307159346467,21.22039028728485,3.640033184866535,8.241617673700286,2.8114056528621725,357.6960919046446,7.630197357345656,6.756227060139451,11.202267715432274,-26.30957487477874,28018517577.0,20117935785.0,511700000.0,3739318993.0,3311013724.0,74060340132.0,8288654922.0,13057524347.0,582096544.0,,19902634937.0,5361053230.0,4441446597.0,-1938667310.0,KOSDAQ
073560,우리손에프앤지,287050419297.0,32690978363.0,0.0,,0.5568204303101577,,34.0446535581916,99.64555531892204,,8.179578988772231,0.607362335879567,123.61124290039282,117.47778418748354,609.2181525521883,49.94582768368389,-1.9177250868281388,19.568163072035983,11.38858408326375,0.0,0.0,0.0,26.79403356467823,20.26158220468445,-8.66100314586338,6.743278059035241,215909929482.0,97725320787.0,,14167226251.0,10713221606.0,566150384236.0,174668520772.0,219592132141.0,36044909565.0,,230879925150.0,56170494147.0,23479515784.0,51139156998.0,KOSDAQ
073640,테라사이언스,14134317596.0,-10140123497.0,-17116985726.0,0.11508413248296472,4.669389690121608,0.7599199862182557,13.936954788376047,-6.475573509477151,,81.68180853150825,11.737888474191891,75.58471490506663,54.73719999164304,96.02422779885204,2.047499442865536,-18.171004395194227,9.940647855525944,-71.74116067598231,-121.10231434762788,-30.397608168729455,-59.35901582473551,2.853594816910155,8.602487338654417,153.41811963242847,-171.5891240276227,17958176028.0,1969893453.0,,1643050090.0,4953162065.0,56310304518.0,23759004781.0,27689902094.0,28836370496.0,,12729274857.0,1405042739.0,11545166236.0,-13007539557.0,KOSDAQ
074430,아미노로직스,22020233503.0,3593847277.0,3521555424.0,,4.381735900364802,0.7214151924703599,240.48790427124834,491.1727737746789,,28.455337188619456,-4.729163299117818,285.06699654169694,268.964832775571,50.33531074976303,101.41699717440568,31.148750755369186,44.77599644280212,16.320659254182658,15.99236185901584,4.183462699200737,6.289221648943852,4.95914903158071,2.949938869113283,453.306624503287,-422.15787374791785,78609939283.0,26455998067.0,26500000000.0,7464640618.0,4440325016.0,84178004615.0,27575952403.0,28184503025.0,55993501590.0,,12160454533.0,9859778970.0,6265931693.0,2540503584.0,KOSDAQ
074600,원익QnC,943641492868.0,59610200277.0,0.0,,4.0934768193132465,,6.417064251589721,33.8611404427508,-23.580654061656677,20.057890682587484,0.7494085450734147,117.97846165494161,53.39976113334376,10010.325549161038,3.839126069518641,5.844066978856118,26.37492959275954,6.3170389101720525,0.0,0.0,0.0,3.9816509725012135,8.323620991763644,1.0263817592611382,4.8176852195949795,432969464763.0,60554080902.0,,113369108685.0,236997541820.0,1545872449060.0,366990261349.0,975288095868.0,9742820961.0,750895110.0,694756713516.0,248884779352.0,189274579075.0,84849481802.0,KOSDAQ
074610,이엔플러스,29504334488.0,-2825997911.0,811490938.0,,1.3349040973773323,-3.264555661618491,3.087846307363894,-10.74603888245172,,33.92167637290921,-8.829753022259503,31.827141171086282,22.158926266654756,775.0866966442939,1.0923444726322313,-49.40449579671677,24.34342978629534,-9.578246586613874,2.750412615915975,1.9040980185320868,22.119087827524247,11.881862729592296,24.28478046742729,-69.36603092369519,19.96153512697842,8174338679.0,911048503.0,,1214931077.0,2483140494.0,42618128379.0,25683546741.0,28435884671.0,3668736000.0,,22321967538.0,7182366950.0,10008364861.0,-2649157336.0,KOSPI
075130,플랜티넷,45612921206.0,3260980299.0,2259770328.0,,,2.29648755216331,68.83412253120494,320.9388097461384,,,,360.74345914808197,346.4219523557104,165.27986437512934,,24.365108683571254,,7.149246776527536,4.9542328538755065,2.3745181122868217,27.18958999706419,28.655298708760657,7.423583727692689,-6.8156757937152905,31.180784477286544,40095229061.0,25155208273.0,6242045800.0,6144326363.0,1591779645.0,95167533838.0,11114610132.0,13736673976.0,8311160000.0,,,,,5189534429.0,KOSDAQ
075180,새론오토모티브,138694899840.0,-739051422.0,2768099768.0,,1.7146598086091918,3.299835100813462,82.32771843068805,-5150.040679127016,-187.89842609587953,7.668199517263519,0.475138738267451,669.3139824499412,595.2610433793125,12.31114218944091,128.8350177827417,-2.333911256463949,7.135338234799218,-0.5328612824642998,1.995819436182088,1.0062059403228336,1.1300813843545787,7.536206613390031,4.342620490817611,0.048892922318213544,-2.3828041787821626,166339462067.0,84225946618.0,29958400000.0,31938065998.0,18403808037.0,275102705825.0,24852231752.0,30155766045.0,244946939780.0,-304089.0,128798549622.0,9896350218.0,10635401640.0,9134272777.0,KOSPI
075580,세진중공업,402686260726.0,73388632210.0,50680948614.0,,1.2464067170471276,1.1356856462252642,20.320795236090504,37.166996223542235,-61.06463908316686,,,81.93021834670947,66.12250118584386,,,14.277251017476273,24.32692835121479,18.224766863832947,12.585715867888739,7.946666181030881,,12.722723898189876,10.444257639334534,-8.941528397439452,23.218779414915723,164044496633.0,55053801986.0,26775248500.0,38555757109.0,31650947073.0,637763654084.0,200224654521.0,338269567228.0,,5175000000.0,304725062599.0,97961198127.0,,57557625878.0,KOSPI
075970,동국알앤에스,110734618130.0,3378074057.0,581162208.0,,3.5658316810237696,11.573763215174514,13.311972169980699,145.45725660310273,341.0825888771433,13.437707947419822,-0.24460654799299775,162.6385262070838,95.06183891850651,102.91623282049953,11.887716764259698,0.3395090183283112,16.48831137573003,3.0506034283102106,0.5248243212594352,0.462108601160732,1.3683916048719527,4.029703954844434,5.080672608266872,-4.274683050153597,4.614192068481908,66135829158.0,14740961548.0,,21795267412.0,27479591397.0,125763122898.0,40664306730.0,43708997404.0,42470459913.0,93498817.0,92476349492.0,18258268638.0,14880194581.0,6726233785.0,KOSDAQ
076080,웰크론한텍,166692738852.0,-18130312664.0,-43438311728.0,0.17304913001843542,0.0,-0.34233292903081863,4.509471801692585,-13.820247143201723,,13.772088357359518,8.486295805485845,61.4257534279161,61.4257534279161,-6737.09681534375,3.929227014535802,-36.3495534940058,2.8956022015364997,-10.87648615582302,-26.05891056032572,-37.78023969676732,2888.7683523989167,,4.1190307688909895,-10.869586798297421,-25.479966695708377,61129323363.0,7516962054.0,,40468922959.0,0.0,114976273514.0,99517417291.0,101305496290.0,-1503696608.0,,161865980236.0,4826758616.0,22957071280.0,14870364486.0,KOSDAQ
076610,해성옵틱스,160334996562.0,-6736974833.0,,,0.8945540181919653,,9.041373107457765,-71.72598790182636,-84.43813270066411,11.673485275413617,-5.499679641698615,63.84789910743306,52.46985252792785,1218.3244131375534,9.294265999376,47.73366787609427,7.471673457994907,-4.201811817418711,,,,14.49772867203635,-10.458047556785004,20.12552300077089,27.608144875323383,62059355840.0,12494998928.0,2001486333.0,-15331255255.0,11059318338.0,145775808637.0,97198743745.0,117524974430.0,9646443358.0,929031004.0,148355289180.0,11979707382.0,18716682215.0,,KOSDAQ
077360,덕산하이메탈,236404536110.0,2813023041.0,-9679596539.0,10.388336331463288,3.1996371323250576,-0.49973324802437824,42.53509939132953,1191.5402390288018,,17.45162135036327,1.6151040321254992,92.14364436595154,65.67853206690877,354.983773861526,29.24778061869475,0.21730504758960878,18.641540582577615,1.1899192322143468,-4.094505417821613,-1.468910684923711,-10.73110363200365,4.60975454874332,5.202999056701364,-11.944840715256944,12.162145762846553,178554026317.0,66554904400.0,34000000000.0,45436205837.0,51283540937.0,658964267763.0,193777907902.0,320200030370.0,90201314524.0,2345660048.0,192335088572.0,44069447538.0,41256424497.0,4837216218.0,KOSDAQ
077500,유니퀘스트,730042828552.0,36686843260.0,20617892228.0,,2.796094645491556,1.5781421360720869,4.965658935915136,32.9377271074953,166.3485424890625,4.631381356222949,0.03278966125499494,173.884111922034,116.8453650504297,2351.33162721066,12.866119770274674,2.7531671502885464,9.656681492759644,5.0253001365366945,2.824203104480111,4.003024097935097,179.42603408955824,4.750434552387415,4.73209903113233,7.668682531330262,-4.915515381041716,468494963057.0,36251436952.0,,154274630296.0,153679167769.0,515057909310.0,269429425080.0,270192128629.0,11491026000.0,1193810255.0,659544917838.0,70497910714.0,33811067454.0,32537964482.0,KOSPI
077970,STX엔진,789341914687.0,69592939476.0,0.0,,6.158630545560457,,21.555149242703983,81.49477472240616,60.505894075627666,7.898019147091764,0.1260970956502545,97.60409005381129,52.31169264142741,-15659.86789216417,32.750210666138116,8.933374361830891,16.71459637187982,8.816577224788055,0.0,0.0,-0.0,2.339527742864853,5.893726605597076,17.670630025840747,-8.737255664009856,727075771630.0,164134327680.0,6009500066.0,133929170372.0,337393697123.0,1157535042858.0,744923467069.0,814563950425.0,-5201601674.0,246853676549.0,657406599653.0,131935315034.0,62342375558.0,,KOSPI
078000,텔코웨어,38351279931.0,3285832222.0,6169453158.0,,,2.744875944481561,136.53341948223908,531.1928137455583,,40.80530066572916,3.521320022976113,201.59096090749978,,77.89386845074715,40.15167164698532,-14.495476826661442,49.373025727087565,8.567725061358395,16.08669428790856,4.339450034174578,16.118482736637006,,17.564866229662464,104.06989065222807,-118.56536747888951,58919101721.0,2974761925.0,49387551980.0,2183408597.0,,142171314554.0,29227055348.0,29814380209.0,38275644543.0,,19416092624.0,18935187307.0,15649355085.0,16934383564.0,KOSPI
078020,LS증권,,22221062198.0,0.0,,,,,207.20663895240853,,,,,,91.5415796850657,9.53631976276188,,,,,0.0,0.0,,,20.25789801755996,,,138130548360.0,,,,10389051092028.0,,9510301483931.0,10389051092028.0,,,,173816170342.0,,KOSDAQ
078070,유비쿼스홀딩스,155662304600.0,30605437419.0,0.0,,3.8604234312367476,,114.26098389269255,193.71425013036287,-253.37528127884244,21.907911792538115,-4.757260435810785,1268.19744885465,1154.651640747239,150.38333013026218,62.58614785820532,23.88617141614919,41.56934331100736,19.661431518469243,0.0,0.0,0.0,5.31992532020591,8.258922373451098,6.910847827547426,16.975323588601764,326808760501.0,143961280786.0,33900000000.0,18847774269.0,29260242434.0,417187552636.0,25769548803.0,33283032452.0,22132128889.0,-2252232959.0,90954506795.0,64707797805.0,34102360386.0,32117529683.0,KOSDAQ
078130,국일제지,67784821286.0,-495084519.0,-1856726767.0,3.8524221442432625,2.7337152652720156,-1.9334734645962046,10.55235549389481,-481.5942220295252,,8.907054090363129,-0.7797184597207476,668.3864454103906,440.63734368470193,91.03926126170072,14.216627028653786,20.26013979997955,8.17667742253786,-0.7303766678252683,-2.7391482809492644,-1.3871778172606284,-12.095920664535477,4.780518076338033,7.3986674939935195,-28.106800145408645,48.3669399453882,41612944952.0,7152895313.0,,9161760728.0,14179388134.0,133849225665.0,6225881036.0,13974548769.0,15350024347.0,,62242275108.0,5542546178.0,6037630697.0,3589931935.0,KOSDAQ
078140,대봉엘에스,102063530166.0,7331523353.0,10058593929.0,,3.0094313858941253,0.885443709216865,7.4668163511541135,34.648989903222,-131.48163356648035,20.735351555623556,1.8522887317247516,544.2814118717508,453.7941327491743,1624.4315752947778,4.321209407686594,8.63189102402078,27.91864547175181,7.183293916128251,9.85522831969492,3.79625556736922,181.45532411756594,5.531894142116908,4.511411328524168,20.511960621586546,-11.880069597565766,110976927771.0,7620896359.0,,22623414877.0,18450015048.0,264960926642.0,20389622969.0,90046944948.0,5543289500.0,-220413105.0,73568775023.0,28494755143.0,21163231790.0,8906318718.0,KOSDAQ
078150,HB테크놀러지,160310839339.0,6240826214.0,28402998846.0,,1.9374524743987387,0.43670643048125973,19.383087733257597,165.96729113256262,-2.194685027924901,13.125351268048108,-7.074765820737619,131.10494541826827,104.00281420880498,1019.5573246998433,17.72120593567025,-1.2673628587206287,17.01830463273163,3.8929533646835246,17.71745376863621,7.4303477333870855,298.02065579413033,7.463935615054612,4.734662221743051,5.49186207913577,-6.759224937856398,103898824503.0,29073190635.0,2000000000.0,33858981239.0,21478057637.0,382256656958.0,79248592928.0,97169390624.0,9530547059.0,5006244365.0,133028652341.0,27282186998.0,21041360784.0,12403772241.0,KOSDAQ
078160,메디포스트,73656891468.0,-67983786233.0,-85398012012.0,0.9125342920166525,8.83414161590432,0.6691672118312308,105.79948851745371,-38.20941175783503,,57.17203922364149,3.3261414200655324,132.51508644977508,111.05469050318789,256.3562692409628,22.206552004261003,4.245668347257568,61.6866168357644,-92.2979301434888,-115.94028788073535,-19.788628766556435,-120.52307925090618,3.5454093539390157,5.597238731289365,12.343578275925687,-8.09790992866812,128284620569.0,76928614431.0,1000000000.0,13159505071.0,20775285479.0,431550932707.0,96807559053.0,181644178825.0,70856148501.0,,28220447055.0,45436444413.0,42111146881.0,-57145549594.0,KOSDAQ
078340,컴투스,,2633918673.0,36488886278.0,,,-1.0746563379941372,,1378.6295325375827,,,,84.63113922436732,82.84875038798009,8495.361393627754,,,,,,2.2585009185833624,567.1956344966198,,,-8.318034979084842,,415884028383.0,108935942067.0,,82071189751.0,8758797958.0,1615624150416.0,491407810641.0,546524438711.0,6433210000.0,,,,,-39213012905.0,KOSDAQ
078350,한양디지텍,651051158827.0,23871001484.0,14976315394.0,,1.3204859741446837,1.8152451643674299,3.484546269124799,31.67885363643115,,3.5103616984841164,-0.07047074546124854,139.1309742664828,83.31450337074678,8799.582032347478,11.911751215709314,9.389577005398165,7.176894068537558,3.6665323700534413,2.300328505824773,5.0338230346372335,1033.550583055213,9.790195342103127,10.081429448586873,8.53543598793246,0.8541410174657038,165762089034.0,17226178865.0,5460000000.0,64579250606.0,66500323648.0,297513744344.0,119141039519.0,127507369269.0,1449016201.0,,604325906826.0,46725252001.0,22854250517.0,27185684099.0,KOSDAQ
