corp_code,corp_name,stock_code,modify_date,market
00116824,동아쏘시오홀딩스,000640,20240809,KOSPI
00956930,동아에스티,170900,20240809,KOSPI
01601222,씨피시스템,413630,20240809,KOSDAQ
00299844,미래반도체,254490,20250224,KOSDAQ
00650771,하이젠알앤엠,160190,20250224,KOSDAQ
00579139,한국맥널티,222980,20240701,KOSDAQ
00855093,선진,136490,20240701,KOSPI
00986898,팜스빌,318010,20240701,KOSDAQ
01167056,샘표식품,248170,20240701,KOSPI
01205329,크라운제과,264900,20240701,KOSPI
01632912,온코닉테라퓨틱스,476060,20241219,KOSDAQ
00101488,경동나비엔,009450,20250327,KOSPI
00107066,남광토건,001260,20250327,KOSPI
00158565,한국알콜,017890,20250327,KOSDAQ
00118026,동원산업,006040,20250327,KOSPI
00184667,유진기업,023410,20250327,KOSDAQ
00200910,아이즈비전,031310,20250327,KOSDAQ
00125521,에스엘,005850,20250327,KOSPI
00131832,SK디스커버리,006120,20250327,KOSPI
00329093,코데즈컴바인,047770,20250327,KOSDAQ
00528515,한라IMS,092460,20250327,KOSDAQ
00145190,유화증권,003460,20250327,KOSPI
01851650,KB제30호스팩,486630,20240925,KOSDAQ
00442154,제이엔케이글로벌,126880,20250224,KOSDAQ
01453670,휴럼,353190,20240701,KOSDAQ
01491607,오에스피,368970,20240701,KOSDAQ
00101549,경동제약,011040,20240701,KOSDAQ
00103015,고려제약,014570,20240701,KOSDAQ
00113128,대한약품,023910,20240701,KOSDAQ
00114686,동구바이오제약,006620,20240701,KOSDAQ
00114808,동국제약,086450,20240701,KOSDAQ
00540863,GST,083450,20250327,KOSDAQ
00156488,휴스틸,005010,20250327,KOSPI
00614478,휴메딕스,200670,20250327,KOSDAQ
00656289,코스맥스엔비티,222040,20250327,KOSDAQ
00991298,씨이랩,189330,20250327,KOSDAQ
00163761,한창제지,009460,20250327,KOSPI
00106614,기신정기,092440,20240813,KOSPI
00557933,진도,088790,20240829,KOSPI
01663569,하스,450330,20240910,KOSDAQ
01110182,SCL사이언스,246960,20240904,KOSDAQ
00122551,백산,035150,20250103,KOSPI
00140946,한솔로지스틱스,009180,20250103,KOSPI
00139205,안국약품,001540,20250103,KOSDAQ
00534598,한컴라이프케어,372910,20250103,KOSPI
00577016,수산아이앤티,050960,20241129,KOSDAQ
00123718,부광약품,003000,20240701,KOSPI
00126414,삼성제약,001360,20240701,KOSPI
00126788,삼아제약,009300,20240701,KOSDAQ
00136448,신신제약,002800,20240701,KOSDAQ
00137058,신일제약,012790,20240701,KOSDAQ
00141149,영진약품,003520,20240701,KOSPI
00144818,유유제약,000220,20240701,KOSPI
00158963,유나이티드,033270,20240701,KOSPI
00161046,한독,002390,20240701,KOSPI
00167192,넥센,005720,20250327,KOSPI
01098792,본느,226340,20250327,KOSDAQ
01181807,형지글로벌,308100,20250327,KOSDAQ
01211232,코윈테크,282880,20250327,KOSDAQ
00854997,에스디바이오센서,137310,20250327,KOSPI
00157399,한솔테크닉스,004710,20240909,KOSPI
01605282,닷밀,464580,20250225,KOSDAQ
00164706,현대약품,004310,20240701,KOSPI
00166573,환인제약,016580,20240701,KOSPI
00210740,대화제약,067080,20240701,KOSDAQ
00216027,바이넥스,053030,20240701,KOSDAQ
00231831,조아제약,034940,20240701,KOSDAQ
00256043,비씨월드제약,200780,20240701,KOSDAQ
00541349,셀트리온제약,068760,20240701,KOSDAQ
00765851,위더스제약,330350,20240701,KOSDAQ
00359395,헬릭스미스,084990,20250115,KOSDAQ
00937324,한국타이어앤테크놀로지,161390,20250327,KOSPI
01245062,코오롱티슈진,950160,20250327,KOSDAQ
01108099,현대코퍼레이션홀딩스,227840,20250327,KOSPI
01290381,피엔케이피부임상연구센타,347740,20240401,KOSDAQ
00446901,코칩,126730,20240507,KOSDAQ
01798722,SK증권제12호스팩,473000,20240507,KOSDAQ
00992871,종근당,185750,20240701,KOSPI
01012066,HK이노엔,195940,20240701,KOSDAQ
00148832,제주은행,006220,20250206,KOSPI
00109310,대동기어,008830,20250328,KOSDAQ
00128111,포스코엠텍,009520,20250328,KOSDAQ
00130763,서울반도체,046890,20250328,KOSDAQ
00219574,코스맥스비티아이,044820,20250328,KOSPI
00153375,태광,023160,20250328,KOSDAQ
00156910,SBI인베스트먼트,019550,20250328,KOSDAQ
00589127,KEC,092220,20250328,KOSPI
01009789,코스맥스,192820,20250328,KOSPI
01412725,두산퓨얼셀,336260,20250328,KOSPI
00488402,서울바이오시스,092190,20250328,KOSDAQ
00668965,지오엘리먼트,311320,20250210,KOSDAQ
00249894,테라젠이텍스,066700,20241015,KOSDAQ
01165155,모비스,250060,20241015,KOSDAQ
00184889,이건홀딩스,039020,20241017,KOSDAQ
00899556,제룡산업,147830,20240709,KOSDAQ
01807747,신한제13호스팩,474930,20240710,KOSDAQ
01809569,신한제12호스팩,474660,20240710,KOSDAQ
00117966,동원개발,013120,20250331,KOSDAQ
00122481,태경비케이,014580,20250331,KOSPI
01274329,성일하이텍,365340,20240926,KOSDAQ
00162072,한신기계공업,011700,20241030,KOSPI
01689266,케이쓰리아이,431190,20250225,KOSDAQ
00121154,엠에스씨,009780,20250331,KOSDAQ
00141307,영풍,000670,20250331,KOSPI
00158219,시그네틱스,033170,20250331,KOSDAQ
00205003,좋은사람들,033340,20250331,KOSDAQ
00157991,한국석유공업,004090,20250331,KOSPI
00259590,바른손이앤에이,035620,20250331,KOSDAQ
00262266,삼현,437730,20250331,KOSDAQ
00267906,베뉴지,019010,20250331,KOSDAQ
00203315,콘텐트리중앙,036420,20250331,KOSPI
01008762,데브시스터즈,194480,20250211,KOSDAQ
00175173,오스템,031510,20240325,KOSDAQ
00253985,국보디자인,066620,20240325,KOSDAQ
00126779,삼아알미늄,006110,20240325,KOSPI
00138516,아남전자,008700,20240325,KOSPI
00191472,KPX케미칼,025000,20240325,KOSPI
00788773,씨젠,096530,20240325,KOSDAQ
01553129,제이투케이바이오,420570,20240325,KOSDAQ
00104856,삼성증권,016360,20240322,KOSPI
00105961,LG이노텍,011070,20240322,KOSPI
00126256,삼성생명,032830,20240322,KOSPI
00415707,엔텔스,069410,20240322,KOSDAQ
00126478,삼성중공업,010140,20240322,KOSPI
00136378,신세계,004170,20240322,KOSPI
00137997,현대차증권,001500,20240322,KOSPI
00166519,화천기공,000850,20240322,KOSPI
01663116,에어레인,163280,20241108,KOSDAQ
00400121,유아이디,069330,20250225,KOSDAQ
00819374,나무가,190510,20240723,KOSDAQ
01109070,비피도,238200,20241212,KOSDAQ
00148470,제일일렉트릭,199820,20250224,KOSDAQ
01436558,신한서부티엔디리츠,404990,20240408,KOSPI
00103006,고려제강,002240,20240401,KOSPI
00105466,KCC건설,021320,20240401,KOSDAQ
00109037,대성창투,027830,20240401,KOSDAQ
00113614,대현,016090,20240401,KOSPI
00525934,LX세미콘,108320,20240322,KOSPI
00146861,자화전자,033240,20250225,KOSPI
00317104,라이온켐텍,171120,20250331,KOSDAQ
00346610,시지메드텍,056090,20250331,KOSDAQ
00372226,티에스이,131290,20250331,KOSDAQ
00361488,텔코웨어,078000,20250331,KOSPI
00852087,시디즈,134790,20250331,KOSPI
00494476,이녹스,088390,20250331,KOSDAQ
00535481,에스와이,109610,20250331,KOSDAQ
00540447,유니테스트,086390,20250331,KOSDAQ
01493793,코셈,360350,20240801,KOSDAQ
01448544,셀로맥스사이언스,471820,20250225,KOSDAQ
00117188,효성,004800,20250325,KOSPI
00117601,유안타증권,003470,20240401,KOSPI
00169215,에너토크,019990,20240401,KOSDAQ
00187725,코콤,015710,20240401,KOSDAQ
00131939,선도전기,007610,20240401,KOSPI
00159573,한국주철관공업,000970,20240401,KOSPI
00246620,케이엘넷,039420,20240401,KOSDAQ
01128622,이스트에이드,239340,20240513,KOSDAQ
00129642,상신브레이크,041650,20241008,KOSPI
00137368,신풍,002870,20241008,KOSPI
00547510,툴젠,199800,20250331,KOSDAQ
00573269,에스코넥,096630,20250331,KOSDAQ
00657987,KX,122450,20250331,KOSDAQ
00675594,디티앤씨,187220,20250331,KOSDAQ
01217795,엠에프씨,432980,20250331,KOSDAQ
01237540,이녹스첨단소재,272290,20250331,KOSDAQ
01390399,솔트웨어,328380,20250228,KOSDAQ
00367604,SM Life Design,063440,20250325,KOSDAQ
00125743,현대비앤지스틸,004560,20250325,KOSPI
00656951,현대이지웰,090850,20250325,KOSDAQ
00130684,서울도시가스,017390,20250325,KOSPI
00155212,포스코DX,022100,20250325,KOSPI
01027828,퓨릿,445180,20250325,KOSDAQ
00250137,와이어블,065530,20240401,KOSDAQ
00261957,한국정보공학,039740,20240401,KOSDAQ
00269889,누리플렉스,040160,20240401,KOSDAQ
01025644,강스템바이오텍,217730,20251204,KOSDAQ
00475985,시너지이노베이션,048870,20250908,KOSDAQ
00138598,아비코전자,036010,20260406,KOSDAQ
00297448,플래스크,041590,20260520,KOSDAQ
01118281,피플바이오,304840,20260520,KOSDAQ
01709065,마키나락스,477850,20260520,KOSDAQ
00876643,캐프,198080,20251027,KOSDAQ
01882845,GS피앤엘,499790,20260320,KOSPI
01071944,미래생명자원,218150,20260327,KOSDAQ
01933981,비엔케이제3호스팩,0068Y0,20251121,KOSDAQ
01782004,뉴로핏,380550,20251201,KOSDAQ
01263022,BGF리테일,282330,20250715,KOSPI
00219097,BGF,027410,20250715,KOSPI
01335143,로킷헬스케어,376900,20260310,KOSDAQ
00161426,한미사이언스,008930,20251014,KOSPI
01042429,넥써쓰,205500,20251015,KOSDAQ
00814582,탑런토탈솔루션,336680,20251104,KOSDAQ
01760738,OCI,456040,20251117,KOSPI
01602638,한싹,430690,20260331,KOSDAQ
00942131,앤디포스,238090,20260122,KOSDAQ
00148461,제일연마,001560,20260311,KOSPI
00385363,빅텍,065450,20250805,KOSDAQ
00119195,동화약품,000020,20250807,KOSPI
00265421,인지디스플레,037330,20250807,KOSDAQ
00914341,아이티켐,309710,20250807,KOSDAQ
00106623,현대위아,011210,20250811,KOSPI
00172228,엔케이,085310,20250811,KOSPI
00416414,넥스턴앤롤코리아,089140,20251114,KOSDAQ
00659161,싸이맥스,160980,20250909,KOSDAQ
01428948,오아,342870,20250909,KOSDAQ
00631518,SK이노베이션,096770,20260609,KOSPI
01596221,세미티에스,0017J0,20260610,KOSDAQ
01466373,알트,459550,20251117,KOSDAQ
00204642,티비씨,033830,20250724,KOSDAQ
00288495,HC홈센타,060560,20250724,KOSDAQ
00568461,HC보광산업,225530,20250724,KOSDAQ
00203847,국일신동,060480,20260408,KOSDAQ
00104810,소노스퀘어,007720,20250701,KOSDAQ
00125974,삼부토건,001470,20250701,KOSPI
00375931,인선이엔티,060150,20250701,KOSDAQ
00885906,에이치와이티씨,148930,20250701,KOSDAQ
01397903,엔젠바이오,354200,20250701,KOSDAQ
00519252,THE E&M,089230,20260119,KOSDAQ
01405585,윙스풋,335870,20260119,KOSDAQ
00145914,인터엠,017250,20251114,KOSDAQ
01010615,세나테크놀로지,061090,20251121,KOSDAQ
00208134,KNN,058400,20251121,KOSDAQ
01099667,에스디생명공학,217480,20260316,KOSDAQ
00667425,에이팩트,200470,20260316,KOSDAQ
00121969,에쓰씨엔지니어링,023960,20260316,KOSPI
00977650,엔케이젠바이오텍코리아,182400,20260316,KOSDAQ
00440712,리튬포어스,073570,20260316,KOSDAQ
00243979,수성웹툰,084180,20251014,KOSDAQ
00128980,삼호개발,010960,20251124,KOSPI
00159616,두산에너빌리티,034020,20260320,KOSPI
00164742,현대자동차,005380,20260331,KOSPI
01310269,IPARK현대산업개발,294870,20260410,KOSPI
00524421,테스,095610,20260410,KOSDAQ
00966168,디알젬,263690,20260410,KOSDAQ
00683061,한라캐스트,125490,20250820,KOSDAQ
01957909,삼성스팩13호,0115H0,20260121,KOSDAQ
01584934,핑거스토리,417180,20260312,KOSDAQ
01259418,대보마그네틱,290670,20251121,KOSDAQ
00486875,우양,103840,20251124,KOSDAQ
00356370,LG생활건강,051900,20251128,KOSPI
00220109,알파AI,043100,20251128,KOSDAQ
00367695,에이전트AI,060900,20251128,KOSDAQ
01571107,오픈엣지테크놀로지,394280,20251128,KOSDAQ
01946532,삼성스팩12호,0096B0,20251128,KOSDAQ
00560982,바이오솔루션,086820,20251201,KOSDAQ
01885222,대신밸류리츠,0030R0,20250711,KOSPI
01267967,마이크로디지탈,305090,20250711,KOSDAQ
01867758,한화비전,489790,20250804,KOSPI
00693554,티케이케미칼,104480,20250804,KOSDAQ
00349097,케이티스카이라이프,053210,20260528,KOSPI
00422895,세이브존I&C,067830,20260316,KOSPI
00122205,졸스,018700,20260521,KOSDAQ
00372873,KTis,058860,20260528,KOSPI
00537832,푸른로보틱스,094940,20260528,KOSDAQ
00372882,KTcs,058850,20260528,KOSPI
01116265,카티스,140430,20260528,KOSDAQ
00571483,오이솔루션,138080,20251022,KOSDAQ
01512575,코어라인소프트,384470,20260416,KOSDAQ
01506617,쓰리빌리언,394800,20260224,KOSDAQ
00356839,메디콕스,054180,20251210,KOSDAQ
01817920,페스카로,0015S0,20251210,KOSDAQ
00100939,강남제비스코,000860,20260102,KOSPI
00135777,신대양제지,016590,20260102,KOSPI
00229021,인성정보,033230,20260102,KOSDAQ
00146296,일신석재,007110,20260102,KOSPI
00562360,에코볼트,097780,20260102,KOSDAQ
01219155,네오크레마,311390,20260102,KOSDAQ
01326279,아이엘,307180,20250804,KOSDAQ
01534577,청담글로벌,362320,20250805,KOSDAQ
00114154,디와이덕양,024900,20250924,KOSPI
01965324,삼성에피스홀딩스,0126Z0,20260108,KOSPI
00390408,인크레더블버즈,064090,20260529,KOSDAQ
01141599,아리바이오LAB,261780,20260529,KOSDAQ
00137207,유니켐,011330,20260602,KOSPI
00109268,대동스틸,048470,20260602,KOSDAQ
00426086,티케이지휴켐스,069260,20260602,KOSPI
00303703,CS,065770,20260602,KOSDAQ
00936787,애경케미칼,161000,20260602,KOSPI
00336817,HLB제약,047920,20250813,KOSDAQ
00899459,레이언스,228850,20260602,KOSDAQ
00522007,크리스에프앤씨,110790,20251126,KOSDAQ
00108649,TPC로보틱스,048770,20260417,KOSDAQ
00287812,에코심플렉스,038870,20260417,KOSDAQ
00526951,신화프리텍,095190,20260417,KOSDAQ
01157846,바이오포트,188040,20260417,KOSDAQ
00149770,중앙에너비스,000440,20260302,KOSDAQ
00516246,알에프세미,096610,20260305,KOSDAQ
00197759,미래산업,025560,20260310,KOSPI
00962922,팬젠,222110,20260310,KOSDAQ
00146232,일성건설,013360,20260310,KOSPI
00146427,한주에이알티,058450,20260508,KOSDAQ
00298377,아이씨디,040910,20260508,KOSDAQ
00638487,파수AI,150900,20260508,KOSDAQ
00809429,뉴온,123840,20260508,KOSDAQ
00958451,한선엔지니어링,452280,20260508,KOSDAQ
01182408,소프트캠프,258790,20260508,KOSDAQ
01495180,파로스아이바이오,388870,20260508,KOSDAQ
00153524,태림포장,011280,20260102,KOSPI
01294110,에스엔시스,0008Z0,20260102,KOSDAQ
00362441,현대오토에버,307950,20260102,KOSPI
00111704,한화오션,042660,20260306,KOSPI
01549472,대진첨단소재,393970,20260316,KOSDAQ
00169048,HLB글로벌,003580,20260316,KOSPI
00296290,키움증권,039490,20260317,KOSPI
00645089,NHN벅스,104200,20260512,KOSDAQ
01210190,모비릭스,348030,20260604,KOSDAQ
00983934,아이스크림에듀,289010,20260605,KOSDAQ
00117577,오리온홀딩스,001800,20260609,KOSPI
00351375,뉴보텍,060260,20260609,KOSDAQ
01203312,케이뱅크,279570,20260609,KOSPI
00791209,메타케어,118000,20260310,KOSPI
00627029,DGI,099520,20260310,KOSDAQ
01084294,오토앤,353590,20260310,KOSDAQ
00580065,월덱스,101160,20260310,KOSDAQ
00231044,우리기술,032820,20260310,KOSDAQ
00113544,대한화섬,003830,20250502,KOSPI
00163673,한진중공업홀딩스,003480,20260306,KOSPI
00624998,제닉,123330,20260306,KOSDAQ
00123772,부국증권,001270,20260306,KOSPI
00128607,삼천리자전거,024950,20260306,KOSDAQ
00206039,경남스틸,039240,20260309,KOSDAQ
00163716,한창,005110,20260309,KOSPI
01244601,카카오페이,377300,20260308,KOSPI
01136977,마녀공장,439090,20260316,KOSDAQ
01412822,솔루스첨단소재,336370,20260316,KOSPI
00232821,에이치엠넥스,036170,20260223,KOSDAQ
00110431,JW신약,067290,20260224,KOSDAQ
00608316,대한과학,131220,20260224,KOSDAQ
00426068,엑시온그룹,069920,20260609,KOSDAQ
00632845,노랑풍선,104620,20260311,KOSDAQ
01513440,파이버프로,368770,20260311,KOSDAQ
00977641,하이로닉,149980,20260311,KOSDAQ
00127200,삼영전자공업,005680,20260312,KOSPI
01166109,예선테크,250930,20260312,KOSDAQ
00124799,사조산업,007160,20250502,KOSPI
00260657,오상헬스케어,036220,20250502,KOSDAQ
00264714,SG&G,040610,20250502,KOSDAQ
00361008,한화엔진,082740,20260309,KOSPI
01217865,프롬바이오,377220,20260311,KOSDAQ
01689035,민테크,452200,20260318,KOSDAQ
00177320,대성미생물,036480,20260325,KOSDAQ
00384887,에이테크솔루션,071670,20260320,KOSDAQ
00549891,케어젠,214370,20260225,KOSDAQ
01462739,비아이매트릭스,413640,20260421,KOSDAQ
00407294,유라클,088340,20260224,KOSDAQ
00152589,코리아나,027050,20250521,KOSDAQ
00793155,핸디소프트,220180,20250910,KOSDAQ
00405506,삼영에스앤씨,361670,20250911,KOSDAQ
01133217,카카오뱅크,323410,20260313,KOSPI
00579980,아이티엠반도체,084850,20260313,KOSDAQ
00497631,티플랙스,081150,20250502,KOSDAQ
00874803,AP위성,211270,20250502,KOSDAQ
00875237,씨앤투스,352700,20250502,KOSDAQ
01311055,쿠콘,294570,20250502,KOSDAQ
01327746,보로노이,310210,20250502,KOSDAQ
01806951,폰드그룹,472850,20250502,KOSDAQ
01325979,세아제강,306200,20250515,KOSPI
00110893,대신증권,003540,20260325,KOSPI
00115676,KG스틸,016380,20260325,KOSPI
00225742,LS마린솔루션,060370,20260325,KOSDAQ
00120030,GS건설,006360,20260325,KOSPI
00245694,남화산업,111710,20260325,KOSDAQ
00128555,삼천리,004690,20260325,KOSPI
00255275,HB테크놀러지,078150,20260325,KOSDAQ
00134510,SJG세종,033530,20260325,KOSPI
00166315,화신,010690,20260325,KOSPI
00330424,LS증권,078020,20260325,KOSDAQ
00415327,중앙백신,072020,20260325,KOSDAQ
00191588,삼원강재,023000,20260325,KOSPI
00453442,해성에어로보틱스,059270,20260325,KOSDAQ
00222532,LG헬로비전,037560,20260325,KOSPI
00524786,비엠티,086670,20260325,KOSDAQ
00300548,현대리바트,079430,20260325,KOSPI
00406046,HD현대마린엔진,071970,20260325,KOSPI
00530185,이엔에프테크놀로지,102710,20260325,KOSDAQ
00366438,산일전기,062040,20250507,KOSPI
00244561,그래디언트,035080,20250507,KOSDAQ
01015160,PS일렉트로닉스,332570,20250507,KOSDAQ
00113492,깨끗한나라,004540,20251204,KOSPI
01292291,파두,440110,20260203,KOSDAQ
00377018,기가레인,049080,20260305,KOSDAQ
00671376,트리니티항공,091810,20260514,KOSPI
01565364,폴레드,487580,20260514,KOSDAQ
00110750,플루토스,019570,20260604,KOSDAQ
01671285,쿼드메디슨,464490,20260226,KOSDAQ
01455410,파인메딕스,387570,20250701,KOSDAQ
01016309,한켐,457370,20250911,KOSDAQ
01214248,뉴트리,270870,20260313,KOSDAQ
01818682,한국제15호스팩,479880,20260313,KOSDAQ
00359261,빛샘전자,072950,20260313,KOSDAQ
00178790,동양이엔피,079960,20260317,KOSDAQ
00410915,서울옥션,063170,20260319,KOSDAQ
00155692,우리엔터프라이즈,037400,20251002,KOSDAQ
00308896,셀피글로벌,068940,20251002,KOSDAQ
00643656,위메이드맥스,101730,20260325,KOSDAQ
01012987,아모센스,357580,20260325,KOSDAQ
00635134,CJ제일제당,097950,20260325,KOSPI
01113754,티이엠씨씨엔에스,241790,20260325,KOSDAQ
00759513,LX하우시스,108670,20260325,KOSPI
01144569,피엔티엠에스,257370,20260325,KOSDAQ
01194689,HD현대마린솔루션,443060,20260325,KOSPI
01409022,페니트리움바이오,187660,20260325,KOSDAQ
01208885,경동도시가스,267290,20260325,KOSPI
01267170,SK케미칼,285130,20260325,KOSPI
01480780,NH올원리츠,400760,20260325,KOSPI
00127042,SYTS,002170,20260421,KOSPI
00137915,엠엑스로보틱스,007820,20260421,KOSDAQ
00670766,엠엑스온,347890,20260421,KOSDAQ
01407158,이노테나,333050,20260421,KOSDAQ
01588189,씨메스로보틱스,475400,20260421,KOSDAQ
01605529,버넥트,438700,20251017,KOSDAQ
00255044,현대에이치티,039010,20251111,KOSDAQ
00869272,서전기전,189860,20260306,KOSDAQ
00219361,해성산업,034810,20260310,KOSDAQ
01293485,제닉스로보틱스,381620,20260312,KOSDAQ
00217743,화성밸브,039610,20260316,KOSDAQ
01189438,HLB바이오스텝,278650,20260316,KOSDAQ
00454946,그린케미칼,083420,20260317,KOSPI
00123143,보령,003850,20260318,KOSPI
01259311,푸드나무,290720,20260522,KOSDAQ
00156150,엑시큐어하이트론,019490,20260522,KOSPI
00259934,예림당,036000,20260608,KOSDAQ
00144252,유니온,000910,20260304,KOSPI
00156600,한주라이트메탈,198940,20260304,KOSDAQ
00160843,DB하이텍,000990,20260304,KOSPI
00626464,지엔씨에너지,119850,20260304,KOSDAQ
00687711,한국철강,104700,20260304,KOSPI
01551042,애드포러스,397810,20260304,KOSDAQ
01214743,더네이쳐홀딩스,298540,20260308,KOSDAQ
00624518,다산솔루에타,154040,20260309,KOSDAQ
00493185,제이스로보틱스,090470,20260427,KOSDAQ
01065679,이노인스트루먼트,215790,20260427,KOSDAQ
01175499,큐에이드,377460,20260427,KOSDAQ
01329957,국전,307750,20260427,KOSDAQ
00911955,잇츠한불,226320,20250520,KOSPI
00160302,코스모화학,005420,20260319,KOSPI
01594791,나우로보틱스,459510,20260323,KOSDAQ
00158015,한국선재,025550,20260324,KOSDAQ
00117726,DYP,092780,20260324,KOSPI
01146822,아이퀘스트,262840,20251002,KOSDAQ
01762569,이수스페셜티케미컬,457190,20251028,KOSPI
00122472,PKC,001340,20260318,KOSPI
00606886,엔지켐생명과학,183490,20260323,KOSDAQ
01976418,대신밸런스제20호스팩,0134X0,20260605,KOSDAQ
01430475,코람코라이프인프라리츠,357120,20260609,KOSPI
00154329,TP,007980,20260309,KOSPI
01585155,오픈놀,440320,20260309,KOSDAQ
00164478,현대건설,000720,20260309,KOSPI
00401731,LG전자,066570,20260324,KOSPI
00189538,피델릭스,032580,20260324,KOSDAQ
01060744,한솔제지,213500,20260324,KOSPI
00265041,삼양케이씨아이,036670,20260324,KOSDAQ
00463342,폴라리스AI파마,041910,20260324,KOSDAQ
01060814,삼양패키징,272550,20260324,KOSPI
01316227,효성티앤씨,298020,20260324,KOSPI
01506848,비스토스,419540,20260324,KOSDAQ
01063884,솔디펜스,215090,20250814,KOSDAQ
01153293,제이엘케이,322510,20250729,KOSDAQ
00306454,한국정보인증,053300,20260515,KOSDAQ
00648721,SNT에너지,100840,20260515,KOSPI
00493510,뉴프렉스,085670,20260515,KOSDAQ
00799070,딥커머스,900110,20260515,KOSDAQ
00109514,티웨이홀딩스,004870,20260608,KOSPI
01238169,오리온,271560,20260608,KOSPI
00923826,일월지엠엘,178780,20260309,KOSDAQ
00134176,세우글로벌,013000,20260310,KOSPI
00113225,대한제강,084010,20260310,KOSPI
00814786,티엔엔터테인먼트,131100,20260311,KOSDAQ
00545929,제넥신,095700,20260311,KOSDAQ
00339391,한화시스템,272210,20260327,KOSPI
01075126,사토시홀딩스,223310,20250929,KOSDAQ
00838500,엘브이엠씨,900140,20260408,KOSPI
00129989,코스모신소재,005070,20260515,KOSPI
01755259,피스피스스튜디오,0117P0,20260608,KOSDAQ
01109937,티앤알바이오팹,246710,20260312,KOSDAQ
00163345,DB,012030,20260314,KOSPI
00411048,에스앤에스텍,101490,20260316,KOSDAQ
00148276,제일기획,030000,20250605,KOSPI
00365989,모나용평,070960,20250826,KOSPI
00319272,성우,458650,20250826,KOSDAQ
01101254,케이피항공산업,288180,20260519,KOSDAQ
01336762,스피어,347700,20250428,KOSDAQ
00128315,삼지전자,037460,20260317,KOSDAQ
00146560,일지테크,019540,20260318,KOSDAQ
00105101,INVENI,015360,20260319,KOSPI
00101752,케이씨피드,025880,20260319,KOSDAQ
00309503,한국항공우주,047810,20260319,KOSPI
00161462,에이티넘인베스트,021080,20260319,KOSDAQ
00245472,티씨케이,064760,20260319,KOSDAQ
00454937,덕신이피씨,090410,20260319,KOSDAQ
00363769,NICE인프라,063570,20260319,KOSDAQ
01210677,씨케이솔루션,480370,20260507,KOSPI
01380578,도우인시스,484120,20250723,KOSDAQ
01182240,배럴,267790,20250725,KOSDAQ
00162461,한화솔루션,009830,20250725,KOSPI
00763701,헥토파이낸셜,234340,20260409,KOSDAQ
01135057,녹십자웰빙,234690,20260429,KOSDAQ
01246034,다이나믹솔루션,290660,20260429,KOSDAQ
01419205,피앤에스로보틱스,460940,20260429,KOSDAQ
01468061,레뷰코퍼레이션,443250,20260429,KOSDAQ
01279698,채비,0011T0,20260429,KOSDAQ
01082418,SAMG엔터,419530,20260528,KOSDAQ
00831428,옵투스제약,131030,20260604,KOSDAQ
01649204,달바글로벌,483650,20250522,KOSPI
00137289,이엘씨,041520,20250522,KOSDAQ
00520887,비상교육,100220,20260319,KOSPI
00302582,캐스텍코리아,071850,20260320,KOSDAQ
01784677,키움히어로제1호스팩,466690,20260320,KOSDAQ
00158501,에스원,012750,20260320,KOSPI
01859500,아이엠바이오로직스,493280,20260320,KOSDAQ
00159786,유니드,014830,20260320,KOSPI
00508274,일진다이아,081000,20260320,KOSPI
00544452,이리츠코크렙,088260,20260320,KOSPI
00683469,일진전기,103590,20260320,KOSPI
00972503,일진하이솔루스,271940,20260320,KOSPI
01234297,미원에스씨,268280,20260320,KOSPI
01708163,엔알비,475230,20250728,KOSDAQ
00200275,YTN,040300,20250729,KOSDAQ
00381756,티씨머티리얼즈,125020,20250729,KOSDAQ
01688568,프로티나,468530,20250729,KOSDAQ
01454341,플래티어,367000,20250729,KOSDAQ
01049167,롤링스톤,214610,20260324,KOSDAQ
00413046,셀트리온,068270,20260325,KOSPI
00228536,현대에버다임,041440,20260209,KOSDAQ
01211889,이지스,261520,20260209,KOSDAQ
00144720,와이투솔루션,011690,20260211,KOSPI
00203290,콜마홀딩스,024720,20260316,KOSPI
00297934,피씨디렉트,051380,20260330,KOSDAQ
00161709,퍼시스,016800,20260330,KOSPI
00304076,케이엔솔,053080,20260330,KOSDAQ
00165583,E1,017940,20260330,KOSPI
00309831,알에프텍,061040,20260330,KOSDAQ
00363927,NE능률,053290,20260330,KOSDAQ
00210856,코아스,071950,20260330,KOSPI
00225159,SNT홀딩스,036530,20260330,KOSPI
00407814,CG인바이츠,083790,20260330,KOSDAQ
00404701,한국자산신탁,123890,20260330,KOSPI
00486370,성창오토텍,080470,20260330,KOSDAQ
00633835,HJ중공업,097230,20260330,KOSPI
00523936,HB솔루션,297890,20260330,KOSDAQ
00706715,미원홀딩스,107590,20260330,KOSPI
01335790,바이젠셀,308080,20260219,KOSDAQ
01622331,벨로크,424760,20260224,KOSDAQ
00552859,HLB테라퓨틱스,115450,20260330,KOSDAQ
00811372,노바렉스,194700,20260330,KOSDAQ
00862853,플레이디,237820,20260330,KOSDAQ
00919966,신라젠,215600,20260330,KOSDAQ
00970453,파마리서치,214450,20260330,KOSDAQ
01038693,드림시큐리티,203650,20260330,KOSDAQ
01067516,골프존,215000,20260330,KOSDAQ
01276327,위지윅스튜디오,299900,20260330,KOSDAQ
01326792,비투엔,307870,20260330,KOSDAQ
01311408,에코프로머티,450080,20260430,KOSPI
01185566,휴엠앤씨,263920,20250901,KOSDAQ
00924931,엔비알모션,0004V0,20260128,KOSDAQ
