stock_code,corp_name,revenue,operating_profit,net_income,cash_survival_years,inventory_months,cash_flow_match,cash_to_revenue,cash_to_op_profit_x3,happy_debt_growth,sga_ratio,sga_ratio_change,current_ratio,quick_ratio,debt_ratio,cash_months,revenue_growth,gross_margin,operating_margin,net_margin,roa,roe,inventory_turnover,receivable_turnover,debt_growth,revenue_minus_debt_growth,current_price,low_52w,high_52w,pct_from_low,range_position,bottom_dwell_ratio,market
001680,대상,4255134757567.0,176941145485.0,1504281975.0,,2.502243198886801,,16.565228923490828,132.78856304863902,,22.681564851281998,0.8848878155360502,153.90467565385896,98.58852713816248,145.08142849259755,8.764066694042693,3.5944255982330704,26.839861957392248,4.1582971061102505,0.03535215829122455,0.04285904972269274,0.10582849285543307,6.555068166233907,,3.5975186849059893,-0.0030930866729188544,16900.0,15880.0,24700.0,6.42,11.56,22.5,KOSPI
001720,신영증권,,,,,,,,,,,,,,-4908.242299892752,,,,,,,,,,,,142900.0,114000.0,272000.0,25.35,18.29,6.67,KOSPI
001740,SK네트웍스,7657281000000.0,113915000000.0,0.0,,0.6856882588144845,,8.967425904834888,200.92788482640566,,9.742400729449527,-1.150313167085205,102.14503249871854,82.37418549593569,478.50163569483885,11.04544083602881,-16.166055406762545,11.230069785867856,1.4876690564183292,0.0,0.0,0.0,19.714631081909136,15.13419269150267,-55.369732309270034,39.20367690250749,7690.0,4275.0,16240.0,79.88,28.54,60.83,KOSPI
001750,한양증권,,54449191375.0,38797645588.0,,,,,,,,,,,-232077.27789417517,,,,,,2.240906005833464,-7397.468019839482,,,,,19050.0,16490.0,31500.0,15.52,17.06,20.0,KOSPI
001780,알루코,622944292918.0,38053108468.0,18154888938.0,,,2.40719074119626,7.922906027569432,43.23369182266616,,10.07441777161622,0.6632061031649439,92.55420030174074,,4121.5467515694545,9.43725726748182,5.3718631289630165,16.183007078976495,6.108589307360272,2.9143679690777393,1.9030270529548174,133.07560431078923,,,11.940372880908273,-6.568509751945256,1557.0,1508.0,3495.0,3.25,2.47,24.17,KOSPI
001790,대한제당,1373829105000.0,36996731000.0,20491028000.0,,2.013196560299041,2.45729033213951,15.401674431697238,190.64088482123822,,7.035648149265262,0.12854941302969802,172.3828374952011,116.69404527946992,6100.222718821333,26.26909266343397,3.1132378587725382,9.833703588627932,2.6929645663606756,1.491526706300199,1.6611522731442625,185.35202680730643,6.610751542221785,,6.9103350304975955,-3.7970971717250572,2530.0,2150.0,3410.0,17.67,30.16,17.5,KOSPI
001800,오리온홀딩스,3195245858433.0,506240029274.0,0.0,,,,16.75610107519451,35.25327872681373,,,,245.423094991862,,84.26516767415832,,,38.68445190925575,15.843539173610516,0.0,0.0,0.0,,,28.829437582153083,,25100.0,18360.0,29950.0,36.71,58.15,5.83,KOSPI
001820,삼화콘덴서공업,295412198601.0,17842307493.0,0.0,,1.7447759263662217,,30.758879470217117,169.75659705384498,,9.97368237314905,-0.17286030586827117,382.2848141444926,315.3609740745063,1347.6083377894743,37.00805177396733,5.215560591846917,16.013482888326422,6.039800515177372,0.0,0.0,0.0,8.189021550636195,,-3.1357284852440945,8.351289077091012,86400.0,24950.0,196800.0,246.29,35.76,62.5,KOSPI
001940,KISCO홀딩스,1013177626169.0,-3627526849.0,32413349113.0,,1.5917207319625153,,8.840082396081284,-823.019288349679,,5.614648054467721,,1286.382031753166,1154.092602774554,990.0882466419966,18.893613228092544,,5.256613416186544,-0.35803463828117754,3.199177348157646,1.8951903296373116,214.6050122445781,7.957295178578328,,-26.54008174574894,,25100.0,20150.0,29450.0,24.57,53.23,5.83,KOSPI
002020,코오롱,6028363775125.0,-89552863444.0,0.0,,0.8394055986934109,,5.82102471081755,-130.61653624190953,,7.566242561523954,1.116065141959214,76.52555160830842,63.587860854722976,4126.732339783892,9.232098490342517,2.2756571061491915,6.080717354609197,-1.4855252069147584,0.0,0.0,0.0,15.22140066141278,,19.683187395435162,-17.407530289285972,24100.0,23050.0,88200.0,4.56,1.61,4.17,KOSPI
002030,아세아,2007423276000.0,172421989000.0,62147073000.0,,,4.089457165585256,12.250566183033538,47.54241196772956,,11.351202993623154,0.8931305759284189,94.92160536010073,,100.39368514985583,12.950767797826142,-5.126173117714117,19.940422370593254,8.589219376970101,3.0958629275154426,1.863883319631646,4.7833395010018736,,6.627507826783372,0.9569925924833588,-6.083165710197476,176100.0,157800.0,402000.0,11.6,7.49,34.17,KOSPI
002070,비비안,235220902183.0,1680517987.0,-1043667313.0,24.32213834793157,,0.002505389377850526,10.791651821933442,503.4999322106829,,54.30014838036406,1.5424598411372585,118.40181272533894,,920.2642485682516,2.384888913306006,8.248064753743053,55.014590834841414,0.7144424544773536,-0.4436966712201601,-0.4054646395352319,-7.005891543898618,,4.723628402873597,33.33556685357193,-25.087502099828882,,,,,,,KOSPI
002100,경농,325185752782.0,26720336645.0,,,9.47442367222108,,13.196005235742076,53.53167206575314,,25.216817720170127,3.1507501150663337,154.85348284641273,60.76123950880089,1940.162817817834,6.279621187182716,-6.396527904709151,33.43376339395952,8.216945673789388,,,,1.9027180597752544,,16.81876749574078,-23.215295400449932,9030.0,8550.0,11900.0,5.61,14.33,46.67,KOSPI
002140,고려산업,307656378676.0,14269657884.0,0.0,,2.2003914717368076,,5.976280331363826,42.94989129257249,,,,85.90436042709378,55.76150075477882,165.44824629665268,,-3.5737132023269518,16.32421850024129,4.638180409393593,0.0,0.0,0.0,6.517507142919348,,4.926177521805056,-8.499890724132008,2025.0,1648.0,3320.0,22.88,22.55,28.33,KOSPI
002150,도화엔지니어링,,-13386874639.0,-5276413775.0,15.848797043973299,,-4.057797120355672,,-208.22587620358556,,,,87.08644551546043,,2068.65876311981,,,,,,-0.8718731285776369,-31.29545536773428,,,5.454477679984788,,4895.0,4635.0,7650.0,5.61,8.62,27.5,KOSPI
002170,SYTS,191310493294.0,19991855072.0,11008468580.0,,,3.1538195129226594,91.22838549623545,291.0009662909185,,4.377323789621236,0.024668718460060468,1964.7150974175815,,133.23815813333334,250.09359110022612,6.723327725190109,14.827275973517986,10.44995218389675,5.754241908248352,2.424071218090298,73.38979053333333,,4.067663914833594,-12.469244317800003,19.19257204299011,56500.0,49050.0,62700.0,15.19,54.58,10.0,KOSPI
002200,한국수출포장공업,301761200613.0,-585859876.0,3395100263.0,,0.8819115935887736,2.539076239940782,16.001959990186936,-2747.3979453749107,,10.51479169672719,1.0689571472916253,360.5717486461149,312.27722081943057,22.049222075933486,18.2622276713301,-3.3759297802490353,10.3206448432517,-0.19414685347548982,1.125095027492987,0.966704657101519,1.2897885686754873,15.172729574206759,,-5.2909850318025065,1.9150552515534711,2235.0,2150.0,3785.0,3.95,5.2,25.83,KOSPI
002220,한일철강,205842246124.0,666960944.0,0.0,,,,16.507414582685232,1698.212029738681,,6.81882399230363,1.4985739849504514,78.42371761539762,,1543.9494118556536,29.0503135461195,-4.815237501637492,7.142839570523768,0.3240155782201389,0.0,0.0,0.0,,,9.235840488060978,-14.05107798969847,3600.0,2485.0,6470.0,44.87,27.98,0.0,KOSPI
002240,고려제강,1739609163820.0,26107109844.0,0.0,,3.3011534096637147,,8.91685913400088,198.05396505255027,,9.970192022335562,0.6382205360864326,249.43891441855453,159.1335260761129,2727.4795016079997,10.73222154280483,-2.75415837188916,11.470937729300653,1.500745706965093,0.0,0.0,0.0,4.106101445518388,3.8142089895127103,3.9324939666363354,-6.686652338525495,16370.0,16060.0,28300.0,1.93,2.53,25.83,KOSPI
002310,아세아제지,891065284091.0,26566121417.0,0.0,,,,19.616416390894774,219.3207829103052,,,,258.90669883777235,,32.861218591611724,,-1.901185106398895,15.55396943899409,2.981388893867729,0.0,0.0,0.0,,7.133687388149721,-3.967607135425779,2.066422029026884,7290.0,6840.0,11380.0,6.58,9.91,30.83,KOSPI
002320,한진,3015479161930.0,100088306580.0,-365000885.0,618.3391690680421,0.038871528759265306,-833.8757192355848,7.484526730920887,75.16507227531913,,4.036822750023227,0.15999005851162806,65.70964780744045,64.84901067649162,2028.223630330599,22.248765014647688,7.406883258278178,7.355973744120643,3.3191509940974155,-0.012104241661096013,-0.008712264552625776,-0.27772524215767697,333.22087767574465,,0.14311714352638294,7.263766114751795,14450.0,14350.0,23850.0,0.7,1.05,27.5,KOSPI
002350,넥센타이어,2847925036412.0,172136969776.0,126365075538.0,,,2.052243803352254,4.823352736456219,26.60003258930998,,21.797922447990747,4.838847419176478,128.93301635888247,,4997.53748616514,2.655309604645824,5.411548085903209,27.842216717508084,6.044294269517335,4.437092757792631,2.7623954694772705,233.64621557285437,,,6.926490528060046,-1.514942442156837,6830.0,5620.0,10110.0,21.53,26.95,16.67,KOSPI
002360,SH에너지화학,126047268210.0,-9694396156.0,0.0,,1.9916161449842393,,15.257303990880358,-66.12553814090974,,7.665292844667514,-0.027898903618983617,526.4287127966885,373.2383456426844,837.3052829307893,23.885277653538342,-5.961350486284381,-0.0257870919866721,-7.6910799366541855,0.0,0.0,0.0,6.023704104296541,7.081751237762174,-0.7849137558648654,-5.176436730419516,2000.0,1550.0,6050.0,29.03,10.0,33.33,KOSPI
002380,케이씨씨,6658762417820.0,471118235184.0,310568028257.0,,-0.21066454400605952,,15.19013342874523,71.56553779434712,,17.414688359937614,1.258548799438767,123.63547931019173,126.3675441632254,160.12561400142516,10.467118180781258,5.888895341037545,24.489850463982744,7.075162104045132,4.66405029598092,2.369201970277944,6.162901172119364,-75.43701027888038,-46.10967256573448,2.0654474086219046,3.82344793241564,419500.0,303000.0,692000.0,38.45,29.95,0.83,KOSPI
002390,한독,507358329302.0,538506984.0,0.0,,3.357143983538499,,10.454950805277122,3283.4030205137196,,30.920042941607345,1.504173755477872,96.05807176519895,67.34771634078439,219.33157259642906,4.057543189712129,-2.9427092745037955,31.026182321390632,0.10613937978328904,0.0,0.0,0.0,5.182353255331354,,11.071267054775484,-14.01397632927928,8370.0,6460.0,13460.0,29.57,27.29,25.83,KOSPI
002410,범양건영,101357084787.0,-38232332659.0,0.0,,2.755829842050078,,1.0213332419489372,-0.902546377201246,,11.834831609658261,,56.120385426417464,36.84432427649992,459.33568236171106,1.0355870964302758,,-25.88560277274779,-37.72043438240605,0.0,0.0,0.0,3.4590176943554707,,28.718215243815315,,,,,,,,KOSPI
002450,삼익악기,230380204827.0,5934200402.0,3121071310.0,,,11.262787776226746,46.00554672593923,595.3493624475452,,21.828120115946007,1.0715372512658767,149.10608349489584,,92.89977153135939,25.29153027282326,-7.0782280182219495,24.403949235664076,2.57582911971807,1.354748040242309,0.594509242699102,1.1468069708993827,,8.517211716918162,-7.032768083672418,-0.045459934549531233,1111.0,1050.0,1422.0,5.81,16.4,9.17,KOSPI
002460,HS화성,612780034467.0,23733768464.0,11986548012.0,,5.211801058294276,10.233161328699644,20.450335829397623,176.00179414418454,,8.263353142215815,1.7258700103631321,141.13151428197298,77.45063108413024,117.31543793425216,29.697875151801448,-32.518304921868676,12.13648332418132,3.8731301819655046,1.9560931064645368,1.4381354266449946,3.121175623223504,2.6205040467583633,19.424763479626886,-27.594982050660104,-4.923322871208573,10830.0,9580.0,15780.0,13.05,20.16,17.5,KOSPI
002600,조흥,428162970536.0,20834881066.0,0.0,,3.6622700736551437,,4.909514329481833,33.630657366383645,-63.307869066987976,6.7504547256428005,0.5636993909019434,106.79187983160772,53.81413937679339,174.0366684457624,8.727437535427956,5.472989631957988,11.616564711734696,4.866109986091896,0.0,0.0,0.0,3.7073193691781485,,2.950281853323845,2.5227077786341434,137000.0,134000.0,164400.0,2.24,9.87,33.33,KOSPI
002620,제일파마홀딩스,779822241410.0,-11558923268.0,-51159360664.0,1.483267364586079,,-0.08878835927667057,9.73080864285117,-218.8295233232676,,27.965322846100023,3.8665862976012555,108.35194137156547,,159.14327371345203,4.175517813859191,-3.012371262943056,26.483071808081377,-1.4822510380186464,-6.560387476445727,-5.745447916192056,-17.97134685097558,,,-5.185076985357924,2.1727057224148676,6730.0,6050.0,9920.0,11.24,17.57,19.17,KOSPI
002710,TCC스틸,582074815373.0,12272472364.0,20160837946.0,,,0.8894382244443244,1.3388028143781252,21.166161630858383,,5.329245703255846,0.5110746807925315,83.63640469336669,,453.5022431095041,3.014616827053475,-6.781317839117467,7.4376468984073085,2.1084011951514623,3.4636162592055646,3.512643262830163,29.031342990823894,,6.6525190976607265,-3.0044495324709684,-3.7768683066464983,8690.0,8460.0,22950.0,2.72,1.59,22.5,KOSPI
002720,국제약품,156462822664.0,6701642414.0,5205175386.0,,3.628966601821511,0.756922284616367,5.546625168354952,43.16556929820896,,48.44178293827946,-2.6865391730857624,199.57855313711886,121.22061587709855,150.9671323195933,1.3740101619518026,15.579310754207256,52.72500006289418,4.283217124614714,3.3267809549735556,3.14421726252199,10.339692689106279,6.994662075455336,6.874137847799019,-2.950473846543682,18.529784600750936,3320.0,3115.0,5470.0,6.58,8.7,30.83,KOSPI
002790,아모레퍼시픽홀딩스,4259886701995.0,249277525878.0,252032886627.0,,5.695010239957833,,13.249197388739905,75.47154464300776,6.0701756564150955,65.96706679017912,-1.268281440429675,226.98083058810363,176.9208910897642,-2036.1784453698017,2.4101476145752874,5.931940168818821,71.8188075362712,5.851740746092092,5.916422296136829,2.9510245816211635,-331.3383705621712,7.4769998300128,10.370938745291154,40.00027727767045,-34.06833710885163,23500.0,19950.0,35950.0,17.79,22.19,20.83,KOSPI
002810,삼영무역,480191108812.0,18360036943.0,56753588344.0,,1.1143334679814587,0.6312272523079567,34.94728987281206,304.6721878628557,,7.371203038633908,0.7349788559008692,461.49522659937537,418.8882667868488,495.07756007367385,56.8926776641151,0.7090646755339045,11.194688439774094,3.823485401140185,11.818958598464938,7.788233250854814,250.2523683030793,12.126267083513026,,-6.437161831453399,7.146226506987304,21000.0,14510.0,23600.0,44.73,71.4,0.83,KOSPI
002820,SUN&L,339342203215.0,-5864106894.0,-15725949701.0,2.426454010251193,1.0270325718601456,0.05310511726658358,11.24478280493267,-216.90312726076306,,12.162115634892443,1.6653035885008656,53.57897485824748,43.132101387916336,243.1574733879105,11.09489481189145,-23.062449713211215,10.434035001702052,-1.7280806331903924,-4.634245181415402,-3.127791369015578,-13.77029699060708,13.045298451037617,6.920375191353642,-30.001911318064188,6.939461604852973,2280.0,1613.0,3100.0,41.35,44.86,13.33,KOSPI
002840,미원상사,435797799410.0,59945950557.0,50549440013.0,,3.9690594544320965,1.5736069510471948,9.11810742408448,22.09574410102218,1.8483535887178413,9.22358383668278,1.117475071931981,464.9506620588143,232.66388903699294,19.535461895644268,11.862773844354756,3.424671782393947,22.97903433187967,13.755450495196891,11.59928757819241,10.559818884923978,12.622728279437348,3.9254069060440293,6.909856005660723,12.404628049121454,-8.979956266727507,121100.0,109100.0,172000.0,11.0,19.08,30.0,KOSPI
002870,신풍,22778451624.0,-4365691306.0,308958199.0,,,9.618523721391838,29.206906096243795,-50.7966971680338,,32.67148470776145,6.825709547043889,1678.446086319113,,20.60106955922274,10.727485337440594,-15.308271808566406,13.505602065412802,-19.16588264234865,1.3563617233511744,0.41020728840985893,1.7675611450082527,,2.996317964577101,-88.93669225625054,73.62842044768414,1047.0,664.0,1471.0,57.68,47.46,5.83,KOSPI
002880,디와이에이,564915822828.0,37469149998.0,5182150999.0,,,,0.08513926191556499,0.42787658827388453,,5.182155692762974,-0.31495350573162284,39.48298864997251,,8044.037931370414,0.19715176531912623,-0.3555315310801798,11.814851836841104,6.63269614407813,0.9173315367691179,1.5482447492372349,143.4433273859547,,9.943390357090124,-2.881697217240477,2.5261656861602972,778.0,684.0,1530.0,13.74,11.11,35.0,KOSPI
002900,TYM,788790147164.0,16080371733.0,0.0,,,,7.143431811057443,116.80220505385005,,19.30615150791658,1.8206540981862638,137.84533308116903,,105.62878927598848,4.440096810466805,-5.700694150060169,21.34476365220046,2.038612144283881,0.0,0.0,0.0,,,-7.870184042517206,2.1694898924570367,6280.0,4800.0,9900.0,30.83,29.02,8.33,KOSPI
002920,유성기업,324603324420.0,-473712416.0,-11147416455.0,3.6004631556577116,,-3.3362662905913654,12.364587546573839,-2824.207322936905,,5.009439372210604,0.26073976159203394,320.0573064727773,,1844.6156433288409,29.619092983135552,4.216588138239976,4.863503585247724,-0.1459357869628808,-3.4341658314554118,-2.547932217371562,-187.79340389150943,,8.194541713673805,4.782641171280116,-0.5660530330401405,1742.0,1600.0,2590.0,8.88,14.34,47.5,KOSPI
002990,금호건설,,-181828149572.0,0.0,,0.8660699764307106,,,-38.1453774060446,29.01595494307591,,,90.13842941541624,76.74798317929104,2542.7606160313294,28.55141875524778,,,,,0.0,0.0,,,8.570912899397129,,,,,,,,KOSPI
003000,부광약품,160086870107.0,1617661424.0,0.0,,5.831384553248439,,56.27640286913239,1856.4068398447923,,30.792570911688106,-8.927723666999345,575.5644753543487,457.85496262392576,4998.672967973814,21.93116113514429,27.125471718545906,46.43926621234458,1.0104897565420423,0.0,0.0,0.0,3.8420502942182306,6.795193039852209,-33.74420705395106,60.86967877249697,3740.0,3200.0,9890.0,16.88,8.07,45.0,KOSPI
003030,세아제강지주,3675086864147.0,211611279793.0,0.0,,3.9109726597523213,,22.883999347596387,132.47668946533793,,7.155359721926878,1.301426544247601,200.61026076885722,119.4003417452481,13991.330011094593,38.37794364546735,-6.088289237489608,12.913353685482232,5.757993963555354,0.0,0.0,0.0,3.52326167554192,,48.44138215565958,-54.52967139314919,98500.0,94400.0,260000.0,4.34,2.48,29.17,KOSPI
003060,에이프로젠바이오로직스,67378141310.0,-52823131512.0,0.0,,8.370510207374606,,18.264334261434378,-7.765643949125059,,67.14965564846331,14.70851885291897,78.09737089140039,42.65148654197428,30.141212907596515,3.2639335082313,-22.876209385310194,-11.248368525231436,-78.39802417369474,0.0,0.0,0.0,1.2886520382461646,2.9330956556185717,-3.811127191021312,-19.06508219428888,,,,,,,KOSPI
003070,코오롱글로벌,2911960747188.0,-56668787248.0,22516469837.0,,,,9.569065054880364,-163.90411241821323,,6.47509671334271,,119.53833858472518,,-30100.448818781017,17.733909737895644,,4.529026962824147,-1.9460697505185631,0.7732408432614875,0.8278278557383558,-319.0941520911405,,4.41154303473546,5.280379407431704,,8690.0,8440.0,13570.0,2.96,4.87,40.83,KOSPI
003080,SB성보,59837932666.0,-2930119648.0,-3442408935.0,0.19627751343842012,,0.9469773851839017,1.1291624491297227,-7.686460476806668,,30.80155173788704,3.112465558066784,174.09985975000325,,230.82890170886455,0.43991125852564555,-4.431239564507248,25.904792245283616,-4.896759492603424,-5.752887477270721,-1.5882173324306117,-8.689551920534901,,25.537159338710133,176.18003331536985,-180.6112728798771,2185.0,2040.0,2985.0,7.11,15.34,28.33,KOSPI
003090,대웅,,281913080239.0,57885500089.0,,,2.8052712736407366,,30.031602624784608,,,,133.17456173636887,78.72105839696208,-1601.9130342719002,,,,,,2.12760060406876,-76.11859937065938,,,32.057092762355474,,15880.0,15650.0,30600.0,1.47,1.54,31.67,KOSPI
003160,디아이,213957402579.0,3081395875.0,1095356869.0,,6.319883894206562,-13.62670433301496,21.150657169849957,489.53351602921407,,19.499546139608494,-1.350791402337535,163.95423168203084,83.31349948018287,345.5518576417718,13.016091975733305,-0.27245596035089453,24.411146483102026,1.4401912894143725,0.5119509097590389,0.3427160851728691,2.4922681446460904,2.511969650921637,6.478813154640472,27.258803615541154,-27.531259575892047,19330.0,12480.0,41700.0,54.89,23.44,2.5,KOSPI
003200,일신방직,523651392861.0,,0.0,,3.80861014332171,,18.47627522871538,,,15.14387926875046,0.4498070817569708,262.6954454419278,169.68625317858573,16370.35178897101,14.640588373026468,-2.9212811608632054,16.874838320626033,,0.0,0.0,0.0,3.7903753873363377,,16.607606982486637,-19.528888143349842,9870.0,9360.0,17800.0,5.45,6.04,36.67,KOSPI
003220,대원제약,598162352613.0,28220453539.0,-5164811233.0,8.92731513465557,,-5.815321656500123,7.708258014999308,54.461559738672015,,39.65198348573655,0.40594879742064194,128.28727256254984,,108.54607638007212,2.332773497024811,13.51362201074979,48.035472210986384,4.717858523814205,-0.8634463888337582,-0.885311979729533,-1.8761717374512796,,7.680886334446559,22.59707524701337,-9.083453236263578,7570.0,7200.0,13700.0,5.14,5.69,23.33,KOSPI
003230,삼양식품,1728015003746.0,344569150443.0,271255665463.0,,1.7677640526139442,1.3194366793154377,20.2246962059,33.80896446578564,,21.912318906847712,-0.6557637062804211,137.41447231710777,107.35500089882328,2035.7024494442132,11.075795104230439,44.85655487714267,41.852490126197154,19.940171219349438,15.697529528098455,17.008947427359132,720.1782167246447,11.674164984012046,12.627700436168602,29.188334327647862,15.668220549494809,1109000.0,981000.0,1665000.0,13.05,18.71,42.5,KOSPI
003240,태광산업,2121863335311.0,,0.0,,0.9162846540403304,,32.45916525001135,,,9.696273376477595,0.7233074224947416,488.26390920225526,451.40112925947324,17.198431035056334,40.17110160539174,-6.339758201312838,8.416048086708,,0.0,0.0,0.0,14.299849057566789,6.116400755099831,-0.2937064988908511,-6.0460517024219875,844000.0,708000.0,1634000.0,19.21,14.69,37.5,KOSPI
003280,흥아해운,188000981753.0,27541001667.0,39585171449.0,,0.8518803207044726,1.1938369525539554,39.13241438422756,89.04217805332738,,9.596515580808717,-1.3726305120325843,155.9375078882117,140.49393678411136,91.76273127431523,48.93327881943141,14.070276521887628,24.245908052165063,14.649392471356345,21.055832304646103,8.924436909460857,17.336967043694955,18.59501630840634,,35.22737400698509,-21.15709748509746,1967.0,1553.0,4795.0,26.66,12.77,55.83,KOSPI
003300,한일홀딩스,,279313951093.0,118763549838.0,,1.336465101371358,,,53.9293832749439,,,,152.8170329958726,127.85166328508959,62.55064039796806,23.234364940232563,,,,,3.202020758939037,5.288168589211857,,,3.14393026005264,,16930.0,15250.0,23800.0,11.02,19.65,68.33,KOSPI
003470,유안타증권,,,,,,,,,-100.0,,,,,-26780.091083280924,22.132386111101102,,,,,,,,,2.056524007563991,,4365.0,3265.0,8400.0,33.69,21.42,26.67,KOSPI
003480,한진중공업홀딩스,,45875000000.0,56537000000.0,,,1.8485593505138227,,78.77275204359673,,,,62.22008706223774,,-4466.772933270823,14.266169536133347,,,,,3.056604242817761,-176.70573527113612,,,-4.591560842286848,,4650.0,4230.0,6790.0,9.93,16.41,45.83,KOSPI
003490,대한항공,,2110200077994.0,0.0,,0.9954481071764945,,,105.69156230404334,,,,68.44129208605403,61.54410776528643,1952.1150221506043,48.72115741250524,,,,,0.0,0.0,,,75.19381484940828,,24900.0,21000.0,31200.0,18.57,38.24,9.17,KOSPI
003530,한화투자증권,,3966004857.0,,,,,,,,,,,,-78177.45863280704,,,,,,,,,,5.435884671245928,,4235.0,4110.0,10300.0,3.04,2.02,23.33,KOSPI
003540,대신증권,,83593035000.0,144817600000.0,,,,,,,,,,,-9512.312407273557,,,,,,0.5486323830452378,-59.68402525891898,,,17.6263841087044,,25450.0,23450.0,51400.0,8.53,7.16,32.5,KOSPI
003550,LG,,966842000000.0,790478000000.0,,0.04048651049983791,,,47.57140601394368,,,,225.59320244457538,224.72947562975344,334.1980615094303,,,,,,2.498407596154311,75.33599550163447,,,8.343457138302094,,99100.0,70100.0,185900.0,41.37,25.04,56.67,KOSPI
003570,SNT다이내믹스,614453293151.0,110508614595.0,0.0,,2.992236926481479,,49.515018041612535,91.77162645525428,,-1.7155635309467694,-6.639135111838141,323.2057329711204,244.47526417989133,1085.8359415855043,-346.3469616723781,26.442615461616008,16.26930461554762,17.98486814649439,0.0,0.0,0.0,4.7896146094930225,,-31.57319426377715,58.015809725393154,32450.0,31200.0,76400.0,4.01,2.77,25.83,KOSPI
003580,HLB글로벌,98261049794.0,-3666767452.0,-8039373450.0,1.8845478207011268,5.070972396753503,0.4095259761816389,15.418707358370929,-137.7287934884469,,57.50785624056143,-4.7952257479595275,132.62644459546541,81.1583430310387,44.37654021835172,3.217377596662171,23.03290638756833,53.77619709414765,-3.7316591464137803,-8.181648238904629,-5.914844873828479,-8.732626616311757,5.119462036366982,16.437441501343585,-29.75249093234751,52.785397319915845,1176.0,1000.0,3230.0,17.6,7.89,19.17,KOSPI
003610,방림,110595886622.0,-3270147637.0,774205601.0,,,23.589235366433368,47.42903201751232,-534.6808391003949,,8.672789820640569,1.7955865759477376,326.6986596896096,,22.183100009581445,65.62460246132319,-16.16543500790945,5.7159460022290665,-2.956843818411502,0.7000310993899055,0.3342465094794785,0.40941256064462833,,8.83049314593376,-15.756799152111137,-0.4086358557983143,5100.0,4125.0,6280.0,23.64,45.24,0.0,KOSPI
003620,KG모빌리티,3905069387798.0,1432909587.0,0.0,,1.8126166773815813,,2.391067042208213,2172.103249549501,,8.816305823598567,-1.753269450177056,115.18915764307067,62.34553141252174,-10610.442607642306,3.2545155624815836,4.515089934829584,8.85299939917183,0.03669357557326254,0.0,0.0,-0.0,7.263281776134468,10.691862639378705,8.450339467285497,-3.935249532455913,2735.0,2600.0,4670.0,5.19,6.52,22.5,KOSPI
003670,포스코퓨처엠,3699944235821.0,721245866.0,-212323486396.0,3.0341287787093183,2.661243796287628,-3.1595669502092267,17.411527293655315,29773.33300791495,4.718187244427972,,,134.56396952490627,85.63541981914344,155.2703459552211,,-22.267980417154746,6.376957863681024,0.019493425306718413,-5.738559093415266,-2.6766411786349074,-7.148280623077624,4.816303378145077,7.88454764855138,23.873120287688295,-46.14110070484304,141100.0,122400.0,299500.0,15.28,10.56,12.5,KOSPI
003690,코리안리,,405432507241.0,316671748113.0,,,,,32.83868202117106,,,,,,-7198.325589983328,,,,,,2.406248594744072,-234.81854763854574,,,10.14468003577016,,13390.0,9940.0,15400.0,34.71,63.19,2.5,KOSPI
003720,삼영,126040086242.0,9101817091.0,8062253017.0,,1.8058452641108056,,8.731817561493097,40.305469684298814,,10.149357382569983,0.08161427144354683,85.66121445297013,60.30534518237424,232.07931821701953,10.323984739946628,2.8170904420305987,17.370724300333187,7.221366917763204,6.396578467520468,5.925953752533668,30.243939856936876,8.042049938358563,5.477519727797042,-4.723711173352192,7.54080161538279,5710.0,3705.0,13980.0,54.12,19.51,15.83,KOSPI
003780,진양산업,88220353454.0,8195906921.0,10046023809.0,,,0.9259555134307367,12.026201474620086,43.14982079984182,,10.793480688064802,-0.19480282020777828,131.9156581767706,,591.2617993190596,13.370517061750135,1.552662717702415,20.08374829651813,9.29026760845333,11.387421854116935,10.468342727419893,187.98373724695017,,5.189167286801681,-4.307332401792631,5.859995119495046,4120.0,4070.0,8090.0,1.23,1.24,25.0,KOSPI
003850,보령,1017106670442.0,70472227261.0,69633253502.0,,4.208895515179409,,18.86224907271809,90.7445864233721,,23.735501500652738,-3.936632758794037,263.88212317638556,168.07794205334932,-1459.8554148989344,9.536221042828712,18.31972980823828,35.72455932563076,6.928695810280662,6.846209500498089,5.981791540471856,-267.80520466838357,4.43575998227675,,3.6380594652171743,14.681670343021104,7970.0,7910.0,10800.0,0.76,2.08,23.33,KOSPI
003920,남양유업,952794199365.0,-9807235105.0,249980282.0,,,139.10287807819978,8.956863456649513,-290.0595820205264,,21.59219218002276,,407.3821052304309,,-387.3366952433499,4.977834607235367,,20.562879122540238,-1.0293130574825222,0.0262365453281099,0.03451842700167114,-1.0478154822396355,,9.58349222003705,-17.821210002201347,,41050.0,39500.0,71000.0,3.92,4.92,34.17,KOSPI
003960,사조대림,2642956274496.0,133016935612.0,95780719849.0,,,1.597717878663424,6.463201411403392,42.80647584461661,,8.900673721583207,0.7212158070130279,106.27001020961406,,1413.906352594662,8.713769245216756,28.10764104981851,13.933558181140365,5.032884459557158,3.6239994120699164,4.510404003004544,105.39160511440689,,9.337017265702132,132.74525176352668,-104.63761071370817,29650.0,23200.0,46350.0,27.8,27.86,22.5,KOSPI
